event_id,match_id,minute,second,period,team_id,player_id,event_type,x,y,end_x,end_y,body_part,shot_statsbomb_xg,shot_type,assist_type,shot_outcome,pass_length,pass_angle,pass_assisted_shot_id,pass_goal_assist,possession,pressure_flag,freeze_frame_features
fc7611da-5895-4962-a59d-97a30044125f,7542,1,37,1,780,5205.0,Pass,6.0,41.0,59.0,14.0,Left Foot,,,,,59.48109,-0.47116625,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
5d560d05-279a-43ec-a43c-549fae35176e,7542,1,40,1,788,5727.0,Ball Recovery,62.0,67.0,,,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
5dd14ecd-7bf1-4f45-ad2b-6e112f57b9f8,7542,1,42,1,780,5207.0,Pass,61.0,10.0,62.0,20.0,Head,,,,,10.049875,1.4711276,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
31b56a2c-745d-4458-ab90-3297ee476250,7542,1,43,1,780,4272.0,Ball Receipt*,62.0,20.0,,,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
4d68a0f3-f33b-489d-afe9-7859c8404dd6,7542,1,43,1,780,4272.0,Carry,62.0,20.0,69.0,16.0,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
29de5a8b-09a0-4afe-a4cf-022abbd5c313,7542,1,43,1,788,5236.0,Pressure,60.0,61.0,,,,,,,,,,,,2,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
70240c3f-3d69-41ce-83e7-d55e4e1b5587,7542,1,43,1,788,5232.0,Pressure,58.0,51.0,,,,,,,,,,,,2,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
1c719154-3af0-4dd0-acea-d83bc2b9bd46,7542,1,45,1,780,4272.0,Dispossessed,69.0,16.0,,,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
0e705800-2f77-40f9-9d34-b1744b94b2e7,7542,1,45,1,788,5232.0,Duel,52.0,65.0,,,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
365f1281-407f-4887-82ce-fa3a0381417b,7542,1,45,1,788,5727.0,Ball Recovery,50.0,61.0,,,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
87cb5322-c17d-4ece-a500-2dc38c447f03,7542,1,45,1,788,5727.0,Carry,50.0,61.0,32.0,56.0,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
9a6d8690-27ed-4561-b42f-9f3e01b0fc43,7542,1,49,1,788,5727.0,Pass,32.0,56.0,28.0,60.0,Left Foot,,,,,5.656854,2.3561945,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
e9611d6d-cc51-46c9-a1fe-e233839fdb44,7542,1,50,1,788,5244.0,Ball Receipt*,28.0,60.0,,,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
693ebb04-388e-4955-bb39-629538c58b1a,7542,1,50,1,788,5244.0,Carry,28.0,60.0,27.0,56.0,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
705fa672-c54b-4a0a-b8a0-ab6c51f40a09,7542,1,51,1,780,5207.0,Pressure,87.0,25.0,,,,,,,,,,,,2,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
4e1d48d0-ebd3-4327-b1b4-f7f1bb45e905,7542,1,51,1,788,5244.0,Pass,27.0,56.0,6.0,37.0,Right Foot,,,,,28.319605,-2.406153,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
07dcf093-5399-40eb-a6d5-30a7c8993c78,7542,1,54,1,780,5207.0,Pressure,105.0,32.0,,,,,,,,,,,,2,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
996d8f11-42c9-4f30-9440-e3aab261d11c,7542,1,54,1,788,5233.0,Ball Receipt*,6.0,37.0,,,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
8f624d3e-b697-406f-a31e-54c62cb2f92f,7542,1,54,1,788,5233.0,Carry,6.0,37.0,8.0,38.0,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
67d42b78-47e4-43ca-96e6-b37168286b13,7542,1,55,1,788,5233.0,Pass,8.0,38.0,40.0,72.0,Right Foot,,,,,46.69047,0.81569195,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
90340053-821e-418b-a0ad-fff2f88b10c7,7542,1,57,1,788,5727.0,Ball Receipt*,48.0,77.0,,,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
114eecc7-d255-49bb-8088-b5dbf888bb03,7542,1,57,1,780,4272.0,Ball Recovery,81.0,9.0,,,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
bc67083f-8fb8-4ea8-9e92-50cf2c3f2b0b,7542,1,59,1,788,5236.0,Ball Recovery,28.0,62.0,,,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
f5c147f1-7df5-4fd3-9b37-228a6a381066,7542,1,59,1,788,5236.0,Carry,28.0,62.0,24.0,68.0,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
f0305ac9-b136-4ec0-a471-659ab682ae2a,7542,2,0,1,780,4272.0,Pressure,94.0,9.0,,,,,,,,,,,,2,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
3ea2aefd-3428-41aa-ace9-ca34afcb1775,7542,2,1,1,788,5236.0,Pass,24.0,68.0,25.0,62.0,Right Foot,,,,,6.0827627,-1.4056476,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
7923372b-2e4e-4bd7-a1dd-b2fb453b2ed5,7542,2,1,1,788,5244.0,Ball Receipt*,25.0,62.0,,,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
f1cd020a-b84e-41d7-ba2e-9044029b2f7c,7542,2,1,1,788,5244.0,Pass,25.0,62.0,30.0,78.0,Left Foot,,,,,16.763054,1.2679114,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
8c47179f-be20-4007-b03c-136da65b5657,7542,2,1,1,780,4367.0,Pressure,97.0,16.0,,,,,,,,,,,,2,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
80ccb703-344d-473c-864d-b4f8c7935238,7542,2,2,1,788,5727.0,Ball Receipt*,30.0,78.0,,,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
6b395756-77a3-47c7-a1b6-27dd88366a5d,7542,2,2,1,788,5727.0,Carry,30.0,78.0,32.0,78.0,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
2194bdf3-7861-48b2-a19f-106a8254d841,7542,2,3,1,788,5727.0,Pass,32.0,78.0,44.0,78.0,Right Foot,,,,,12.0,0.0,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
d4b17532-a986-4a1a-9cc7-f89350f13097,7542,2,5,1,788,5232.0,Ball Receipt*,44.0,78.0,,,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
4d1f76ed-9289-45f9-a7e6-6f1c3a5c1516,7542,2,5,1,788,5232.0,Carry,44.0,78.0,51.0,77.0,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
2ba53007-7341-41c0-a0a2-2fa58dda68ac,7542,2,6,1,780,4272.0,Pressure,80.0,10.0,,,,,,,,,,,,2,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
53d5db38-5bcb-476a-bd67-f092d44dd30b,7542,2,6,1,788,5232.0,Pass,51.0,77.0,50.0,73.0,Right Foot,,,,,4.1231055,-1.815775,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
eb49b3bd-844c-48c1-b5a3-32a851d34560,7542,2,7,1,788,5236.0,Ball Receipt*,45.0,67.0,,,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
0e8ce68b-67f7-4377-a5bf-56317fd82594,7542,2,7,1,780,4367.0,Block,71.0,8.0,,,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
1b56eb24-2e13-487e-910c-899efa1fa634,7542,2,7,1,788,5236.0,Pressure,51.0,60.0,,,,,,,,,,,,2,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
e4f4c862-300c-4a2c-8353-a5942ba81c7a,7542,2,7,1,788,5232.0,Pressure,52.0,75.0,,,,,,,,,,,,2,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
47097cc4-e044-4c82-b170-3ca8bb69f77f,7542,2,8,1,780,4272.0,Pass,67.0,10.0,75.0,20.0,Right Foot,,,,,12.806249,0.8960554,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
2795ab40-dbfb-4b46-a521-bcc1b1b231b4,7542,2,9,1,788,5242.0,Ball Recovery,46.0,61.0,,,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
b376744b-93c0-40a2-a95b-5c3736ec685b,7542,2,9,1,788,5242.0,Carry,46.0,61.0,44.0,60.0,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
3f913af5-03db-431b-a97c-77dfe2f8abb3,7542,2,10,1,788,5242.0,Pass,44.0,60.0,29.0,66.0,Left Foot,,,,,16.155495,2.7610862,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
53a548d3-ab37-4bd6-b592-9685b3a81311,7542,2,11,1,788,5244.0,Ball Receipt*,29.0,66.0,,,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
244dabc3-7658-4d91-908c-46f5206140b6,7542,2,11,1,788,5244.0,Carry,29.0,66.0,29.0,64.0,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
6882eb25-2380-4068-bbad-33501fe9f256,7542,2,12,1,788,5244.0,Pass,29.0,64.0,37.0,75.0,Left Foot,,,,,13.601471,0.94200003,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
07dbdfc4-9f4a-40c9-b34b-3c70e829ca95,7542,2,13,1,788,5727.0,Ball Receipt*,37.0,75.0,,,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
779cde9d-6667-4bad-a30b-4f94113848b2,7542,2,13,1,788,5727.0,Carry,37.0,75.0,40.0,77.0,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
98084d01-3531-442e-929a-f23e833826ba,7542,2,15,1,788,5727.0,Pass,40.0,77.0,45.0,76.0,Right Foot,,,,,5.0990195,-0.19739556,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
8af7a6f3-27e7-40cd-a0b6-6c47fda28d1d,7542,2,15,1,780,4272.0,Block,76.0,5.0,,,,,,,,,,,,2,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
4f98372a-8b0f-4160-b7b5-7eda6369b5ba,7542,2,39,1,788,5727.0,Pass,58.0,80.0,96.0,56.0,,,,,,44.94441,-0.5633163,,,3,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
eb63a209-ffd7-4133-8a95-2e404908f117,7542,2,42,1,788,3302.0,Ball Receipt*,89.0,58.0,,,,,,,,,,,,3,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
51860764-e935-4a55-ba13-fdd3a0e0b177,7542,2,42,1,780,20016.0,Pass,25.0,25.0,60.0,25.0,Left Foot,,,,,35.0,0.0,,,4,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
9c5e46ca-a48a-43d0-a461-1a3db1aa5415,7542,2,45,1,780,4367.0,Ball Receipt*,60.0,25.0,,,,,,,,,,,,4,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
5092456d-3543-4a58-bb69-52b7682f968e,7542,2,45,1,780,4367.0,Carry,60.0,25.0,66.0,31.0,,,,,,,,,,4,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
b96c8513-ea7e-4d52-a084-68fe2d9db5a0,7542,2,45,1,788,5232.0,Pressure,60.0,51.0,,,,,,,,,,,,4,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
0fbbe587-72ea-4d36-a2f9-c29a3004034b,7542,2,47,1,788,5236.0,Pressure,56.0,50.0,,,,,,,,,,,,4,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
13b55a49-716e-41eb-9769-c4e5cc17bdef,7542,2,47,1,788,5221.0,Pressure,47.0,50.0,,,,,,,,,,,,4,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
39bb5a54-cfd4-44e7-9634-a5953dc7a3f1,7542,2,47,1,780,4367.0,Pass,66.0,31.0,68.0,45.0,Right Foot,,,,,14.142136,1.4288993,,,4,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
81be56df-bff7-47b5-a493-feaa66e15150,7542,2,48,1,780,3193.0,Ball Receipt*,68.0,45.0,,,,,,,,,,,,4,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
a97f8957-d6df-444d-9d1b-ff8ee56e0b70,7542,2,48,1,780,3193.0,Carry,68.0,45.0,81.0,58.0,,,,,,,,,,4,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
1b51634d-e137-4123-a98b-dcc30966ec4d,7542,2,48,1,788,5221.0,Pressure,51.0,41.0,,,,,,,,,,,,4,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
d618a248-3eb4-42cf-b2ff-603203eadb74,7542,2,50,1,780,3193.0,Pass,81.0,58.0,90.0,62.0,Right Foot,,,,,9.848858,0.41822433,,,4,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
394171c5-7428-4d9f-af49-01162339f9c2,7542,2,51,1,788,5245.0,Pressure,29.0,16.0,,,,,,,,,,,,4,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
62bb5d44-8b14-4920-b22b-e6a23a89df17,7542,2,51,1,780,4367.0,Ball Receipt*,90.0,62.0,,,,,,,,,,,,4,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
8d6960bb-16c4-45f8-a04d-a204810e958c,7542,2,51,1,780,4367.0,Carry,90.0,62.0,91.0,75.0,,,,,,,,,,4,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
b677d41c-07fb-4500-9ee1-1c4ba86ddaa7,7542,2,53,1,780,4367.0,Pass,91.0,75.0,109.0,77.0,Right Foot,,,,,18.110771,0.11065722,,,4,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
2453b5ce-3d6a-4b7c-8d17-0b6db3f2c19a,7542,2,55,1,780,3193.0,Ball Receipt*,109.0,77.0,,,,,,,,,,,,4,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
a1c2cef7-157d-4143-be63-44ab09f865fa,7542,2,55,1,780,3193.0,Carry,109.0,77.0,102.0,69.0,,,,,,,,,,4,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
89951bca-68a7-4868-b693-483a4e5f9bcf,7542,3,0,1,788,5245.0,Pressure,12.0,10.0,,,,,,,,,,,,4,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
582c4a3a-7db6-4217-980a-3bccd76040d3,7542,3,2,1,780,3193.0,Pass,102.0,69.0,105.0,61.0,Left Foot,,,,,8.5440035,-1.2120256,,,4,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
f0682fa3-cd54-4cad-93a1-aea7e03b1022,7542,3,3,1,788,5237.0,Block,16.0,20.0,,,,,,,,,,,,4,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
11d89753-3a65-45b5-b295-931072abc16e,7542,3,29,1,780,3193.0,Pass,120.0,80.0,115.0,49.0,Left Foot,,,,,31.400637,-1.7307094,,,5,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
8277719d-fa41-4762-bf86-b01bb304d710,7542,3,30,1,788,5726.0,Clearance,6.0,32.0,,,,,,,,,,,,5,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
fcb7372b-4f60-4543-a5be-8f5271c7cfe7,7542,3,32,1,780,5209.0,Ball Recovery,91.0,37.0,,,,,,,,,,,,5,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
defa43e1-5c0e-4f36-b917-5dbb698edce6,7542,3,32,1,780,5209.0,Shot,91.0,39.0,109.0,39.0,Left Foot,0.022848671,Open Play,,Blocked,,,,,5,False,"{""freeze_teammates"": 8, ""freeze_opponents"": 11, ""freeze_goalkeepers"": 1, ""freeze_mean_opponent_dist"": 21.53437820015478, ""freeze_goalkeeper_dist"": 29.154759474226502}"
bdd57677-7de0-46af-83ad-fdf1e300acf3,7542,3,33,1,788,5221.0,Block,12.0,42.0,,,,,,,,,,,,5,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
0807889a-0d75-4f86-af17-cfc79619de5d,7542,3,33,1,788,5233.0,Goal Keeper,1.0,39.0,,,,,,,,,,,,5,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
de49aba5-8d45-4d69-a3e9-e0dacc575869,7542,3,52,1,780,3193.0,Pass,120.0,79.0,112.0,79.0,Left Foot,,,,,8.0,3.1415927,,,6,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
0cc5f696-0414-4d84-8727-6e0f9b8634b5,7542,3,53,1,780,3168.0,Ball Receipt*,112.0,79.0,,,,,,,,,,,,6,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
5f7c5725-a8c4-49b3-a845-2549ec44bdd2,7542,3,53,1,780,3168.0,Pass,116.0,78.0,114.0,41.0,Right Foot,,,,,37.054016,-1.6247978,e4970d40-a1c8-4fae-afd7-9d91499c7fee,True,6,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
2782b53f-da0a-439c-9a30-e013c8c2caa0,7542,3,55,1,780,5207.0,Ball Receipt*,114.0,41.0,,,,,,,,,,,,6,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
e4970d40-a1c8-4fae-afd7-9d91499c7fee,7542,3,55,1,780,5207.0,Shot,115.0,41.0,120.0,41.7,Head,0.18227948,Open Play,,Goal,,,,,6,False,"{""freeze_teammates"": 3, ""freeze_opponents"": 8, ""freeze_goalkeepers"": 1, ""freeze_mean_opponent_dist"": 5.590131284576519, ""freeze_goalkeeper_dist"": 5.0990195135927845}"
